candidate_id,proposed_url,page_type,cluster,parent_url,commercial_parent,primary_intent,secondary_intents,district,brand,series,model,condition,gsc_evidence,gsc_clicks,gsc_impressions,gsc_position,commercial_value,local_value,topical_value,unique_content,internal_link_value,positive_score,cannibalization_risk,doorway_risk,thin_content_risk,uniqueness_source,required_inlinks,recommended_outlinks,priority,release_wave,status,reason,locked_core_cluster,cluster_lock_state
B0-0067,/บริการ/รับซื้อ-apple-watch-อุบล/,service,Core/Existing,/บริการ/,/บริการ/,รับซื้อ Apple Watch,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,apple_watch,LOCKED
B0-0068,/บริการ/รับซื้อกล้องพร้อมเลนส์-อุบล/,service,Core/Existing,/บริการ/รับซื้อกล้อง-อุบล/,/บริการ/รับซื้อกล้อง-อุบล/,รับซื้อกล้องพร้อมเลนส์,,,,,,,2,0.0,13.0,10.54,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อกล้อง-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,camera,LOCKED
B0-0069,/บริการ/รับซื้อ-ipad-pro-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,iPad Pro,,,,,,,2,0.0,2.0,13.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อ-ipad-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,tablet,LOCKED
B0-0070,/บริการ/รับซื้อ-oppo-อุบล/,service,Core/Existing,/บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ OPPO,,,,,,,2,0.0,1.0,7.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อมือถือ-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,mobile,LOCKED
B0-0071,/บริการ/รับซื้อ-ssd-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,รับซื้อ SSD,,,,,,,2,0.0,1.0,10.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,pc_hardware,LOCKED
B0-0072,/บริการ/รับซื้อ-iphone-14-pro-max-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/,iPhone 14 Pro Max,,,,,,,2,1.0,2.0,10.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อ-iphone-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,mobile,LOCKED
B0-0073,/บริการ/รับซื้อ-samsung-อุบล/,service,Core/Existing,/บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ Samsung,,,,,,,4,4.0,61.0,9.3,5,4,5,4,3,25,0,0,0,Existing source content.,/บริการ/รับซื้อมือถือ-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,mobile,LOCKED
B0-0074,/บริการ/รับซื้อ-poco-อุบล/,service,Core/Existing,/บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ POCO,,,,,,,2,0.0,4.0,9.5,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อมือถือ-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,mobile,LOCKED
B0-0075,/บริการ/รับซื้อโน้ตบุ๊กยกล็อต-อุบล/,service,Core/Existing,/บริการ/รับซื้อคอมยกล็อต-อุบล/,/บริการ/รับซื้อคอมยกล็อต-อุบล/,รับซื้อโน้ตบุ๊กยกล็อต,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/รับซื้อคอมยกล็อต-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,b2b_lot,LOCKED
B0-0076,/บริการ/รับซื้อคอมบริษัท-อุบล/,service,Core/Existing,/บริการ/,/บริการ/,รับซื้อคอมบริษัท,,,,,,,2,0.0,2.0,11.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,b2b_corporate,LOCKED
B0-0077,/บริการ/รับซื้อ-nintendo-switch-oled-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-เครื่องเกม-อุบล/,/บริการ/รับซื้อ-เครื่องเกม-อุบล/,รับซื้อ Switch OLED,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/รับซื้อ-เครื่องเกม-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,gaming,LOCKED
B0-0078,/บริการ/รับซื้อ-pc-gaming-อุบล/,service,Core/Existing,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,รับซื้อ PC Gaming / คอมตั้งโต๊ะ,,,,,,,4,2.0,47.0,12.13,5,4,5,4,3,25,0,0,0,Existing source content.,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,computer,LOCKED
B0-0079,/บริการ/รับเทิร์นไอที-อุบล/,service,Core/Existing,/บริการ/,/บริการ/,รับเทิร์นสินค้าไอที,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,trade_in,LOCKED
B0-0080,/บริการ/รับซื้อเลนส์กล้อง-อุบล/,service,Core/Existing,/บริการ/,/บริการ/,รับซื้อเลนส์กล้อง,,,,,,,4,0.0,20.0,8.35,5,4,5,4,3,25,0,0,0,Existing source content.,/บริการ/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,camera_lens,LOCKED
B0-0081,/บริการ/รับซื้อ-macbook-pro-m3-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-macbook-อุบล/,/บริการ/รับซื้อ-macbook-อุบล/,MacBook Pro M3,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/รับซื้อ-macbook-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,notebook,LOCKED
B0-0082,/บริการ/รับซื้อ-macbook-pro-m4-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-macbook-อุบล/,/บริการ/รับซื้อ-macbook-อุบล/,MacBook Pro M4,,,,,,,2,0.0,1.0,7.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อ-macbook-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,notebook,LOCKED
B0-0083,/บริการ/รับซื้อ-samsung-galaxy-s-ultra-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-samsung-อุบล/,/บริการ/รับซื้อ-samsung-อุบล/,Samsung Galaxy S Ultra,,,,,,,2,2.0,14.0,6.5,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อ-samsung-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,mobile,LOCKED
B0-0084,/บริการ/รับซื้อ-rog-ally-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-เครื่องเกม-อุบล/,/บริการ/รับซื้อ-เครื่องเกม-อุบล/,รับซื้อ ROG Ally,,,,,,,2,0.0,1.0,9.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อ-เครื่องเกม-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,gaming,LOCKED
B0-0085,/บริการ/notebook-broken-ubon/,service,Core/Existing,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อโน้ตบุ๊กเสียหลายอาการ,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,notebook,LOCKED
B0-0086,/บริการ/รับซื้อโน้ตบุ๊ก-asus-อุบล/,service,Core/Existing,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,โน้ตบุ๊ก ASUS,,,,,,,2,0.0,5.0,9.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,notebook,LOCKED
B0-0087,/บริการ/รับซื้ออุปกรณ์คอม-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,รับซื้ออุปกรณ์คอม,,,,,,,2,0.0,12.0,7.169999999999999,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,pc_hardware,LOCKED
B0-0088,/บริการ/รับซื้อโน้ตบุ๊ก-gaming-อุบล/,service,Core/Existing,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อโน้ตบุ๊กเกมมิ่ง,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,notebook,LOCKED
B0-0089,/บริการ/รับซื้อ-iphone-แบตเสื่อม-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/,iPhone แบตเสื่อม,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/รับซื้อ-iphone-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,mobile,LOCKED
B0-0090,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,service,Core/Existing,/บริการ/,/บริการ/,รับซื้อการ์ดจอ/อะไหล่คอม,,,,,,,5,15.0,168.0,7.79,5,4,5,4,3,26,0,0,0,Existing source content.,/บริการ/,,P0,W0,EXISTING_OWNER,PROTECT_WINNER,pc_hardware,LOCKED
B0-0091,/บริการ/รับซื้อ-vivo-อุบล/,service,Core/Existing,/บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ vivo,,,,,,,2,0.0,1.0,6.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อมือถือ-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,mobile,LOCKED
B0-0092,/บริการ/รับซื้อคอมประกอบ-อุบล/,service,Core/Existing,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,รับซื้อ คอมประกอบ,,,,,,,2,0.0,1.0,10.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,computer,LOCKED
B0-0093,/บริการ/รับซื้อ-gopro-อุบล/,service,Core/Existing,/บริการ/รับซื้อกล้อง-อุบล/,/บริการ/รับซื้อกล้อง-อุบล/,GoPro,,,,,,,2,0.0,2.0,9.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อกล้อง-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,camera,LOCKED
B0-0094,/บริการ/รับซื้อจอเกมมิ่ง-อุบล/,service,Core/Existing,/บริการ/รับซื้อจอคอม-อุบล/,/บริการ/รับซื้อจอคอม-อุบล/,รับซื้อจอเกมมิ่ง,,,,,,,2,1.0,1.0,19.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อจอคอม-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,computer,LOCKED
B0-0095,/บริการ/รับซื้อทีวี-อุบล/,service,Core/Existing,/บริการ/,/บริการ/,รับซื้อทีวี/เครื่องใช้ไฟฟ้า,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,tv_electronics,LOCKED
B0-0096,/บริการ/รับซื้อ-macbook-air-m4-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-macbook-อุบล/,/บริการ/รับซื้อ-macbook-อุบล/,MacBook Air M4,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/รับซื้อ-macbook-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,notebook,LOCKED
B0-0097,/บริการ/รับซื้อ-ram-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,รับซื้อ RAM,,,,,,,2,1.0,4.0,4.25,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,pc_hardware,LOCKED
B0-0098,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,service,Core/Existing,/บริการ/,/บริการ/,รับซื้อคอมพิวเตอร์,,,,,,,5,7.0,106.0,10.36,5,4,5,4,3,26,0,0,0,Existing source content.,/บริการ/,,P0,W0,EXISTING_OWNER,PROTECT_WINNER,computer,LOCKED
B0-0099,/บริการ/รับซื้อ-magic-keyboard-ipad-อุบล/,service,Core/Existing,/บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/,Magic Keyboard iPad,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/รับซื้อ-ipad-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,tablet,LOCKED
B0-0100,/บริการ/รับซื้อกล้อง-เสีย-อุบล/,service,Core/Existing,/บริการ/รับซื้อกล้อง-อุบล/,/บริการ/รับซื้อกล้อง-อุบล/,รับซื้อกล้องเสีย,,,,,,,0,0.0,0.0,,5,4,5,4,3,21,0,0,0,Existing source content.,/บริการ/รับซื้อกล้อง-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,camera,LOCKED
B0-0101,/บริการ/รับซื้อกล้อง-fujifilm-อุบล/,service,Core/Existing,/บริการ/รับซื้อกล้อง-อุบล/,/บริการ/รับซื้อกล้อง-อุบล/,รับซื้อ Fujifilm,,,,,,,2,0.0,1.0,20.0,5,4,5,4,3,23,0,0,0,Existing source content.,/บริการ/รับซื้อกล้อง-อุบล/,,P1,W0,EXISTING_OWNER,KEEP_OWNER,camera,LOCKED
